feature,importance
weighted_variance,0.09544254897258338
max_amp,0.04931301797126381
beyond_1_sigma,0.04731117045310981
weighted_mean,0.04198481472439534
iqr,0.040927485828503474
flux_percentile_ratio,0.03125574922130744
mad,0.025647339834741135
median,0.020725965841375357
