feature,importance
hurst_exp,0.03413078511700549
lag1_autocorr,0.03406672190507136
mean_rise_fall_ratio,0.033529435606330225
iqr,0.02685230559061068
max_amp,0.02249331108668739
weighted_variance,0.020659600140537197
flux_percentile_ratio,0.019584830242112355
mad,0.017934167100712765
weighted_mean,0.01715166823872982
median,0.013242302525555921
