feature,importance
lag1_autocorr,0.03368009922423434
hurst_exp,0.03324410364375257
mean_rise_fall_ratio,0.033043035676252074
iqr,0.027019135471187075
max_amp,0.021500548664940798
flux_percentile_ratio,0.01974139623164234
weighted_variance,0.018869639688673775
mad,0.01796797332528448
weighted_mean,0.016597198321695004
median,0.013342152190929418
