feature,importance
lag1_autocorr,0.03361066400654245
hurst_exp,0.033401582729414896
mean_rise_fall_ratio,0.03300048524181353
iqr,0.02692065223559599
max_amp,0.02152630030397132
flux_percentile_ratio,0.01981906019411352
weighted_variance,0.019044703605221983
mad,0.017962727036179755
weighted_mean,0.016860455211030172
median,0.01340031333593018
