feature,importance
mean_rise_fall_ratio,0.06645760772352412
beyond_1_sigma,0.055499767529309615
lag1_autocorr,0.04905128596909419
hurst_exp,0.04719110785164087
weighted_mean,0.03435808286182002
max_amp,0.0325946907660221
weighted_variance,0.029583882386422528
iqr,0.026410214256155796
median,0.023276934821435943
mad,0.02029682165093162
flux_percentile_ratio,0.019387360867824156
