feature,importance
weighted_variance,0.8890922074965856
weighted_mean,0.3173652505377877
lag1_autocorr,0.14507590710252682
mean_rise_fall_ratio,0.10879249255648653
hurst_exp,0.09562679830719799
flux_percentile_ratio,0.07194624643615809
iqr,0.06934537813638661
max_amp,0.06351941089600892
median,0.05550357853379102
mad,0.04148638910488815
