feature,importance
weighted_variance,0.11498852430218123
mean_rise_fall_ratio,0.09458244590381579
weighted_mean,0.059119496469178794
hurst_exp,0.05269886106127908
lag1_autocorr,0.0499039433922803
mad,0.0411399151161381
max_amp,0.031339594471298096
iqr,0.030399585892540056
flux_percentile_ratio,0.02244545112770056
median,0.022320895340944197
