feature,importance
weighted_variance,0.19700932060662615
weighted_mean,0.12769602508381003
hurst_exp,0.09754593135650559
mean_rise_fall_ratio,0.07482830685740852
lag1_autocorr,0.06013688433387045
iqr,0.043711979189184465
max_amp,0.04203297215154435
mad,0.030828711099325626
median,0.028446438766525993
flux_percentile_ratio,0.022841276588702403
