feature,importance
weighted_variance,0.17134279706470132
weighted_mean,0.1529826705876677
mean_rise_fall_ratio,0.1256865000373042
lag1_autocorr,0.11363035332381688
hurst_exp,0.07895255043946812
mad,0.07447674768569418
max_amp,0.06205048936170404
median,0.06017170160511979
iqr,0.05914878025919296
flux_percentile_ratio,0.04724485226471803
