feature,importance
weighted_variance,2.3412214274932865
mean_rise_fall_ratio,0.8085575776577477
weighted_mean,0.6721230357068956
iqr,0.24645514300535634
hurst_exp,0.2196271927699185
lag1_autocorr,0.21153143405296806
max_amp,0.1846466431440306
flux_percentile_ratio,0.16886697894990554
median,0.13744441187778958
mad,0.08381461199583642
