feature,importance
mean_rise_fall_ratio,0.17828381406333413
hurst_exp,0.09532225124740805
lag1_autocorr,0.0754546220468911
weighted_mean,0.050409167937806976
iqr,0.04830508434224559
mad,0.043669206024362126
max_amp,0.04139726972235972
weighted_variance,0.040789208743741895
median,0.024946383677061878
flux_percentile_ratio,0.024237861318226542
