feature,importance
weighted_variance,0.29759506248667156
mean_rise_fall_ratio,0.12916602267985744
hurst_exp,0.0842962107611443
weighted_mean,0.08345974133056946
iqr,0.07580480673725674
lag1_autocorr,0.06359203962146835
median,0.051854346417105346
max_amp,0.04723788189643264
mad,0.04354855778899882
flux_percentile_ratio,0.033869366667360915
