feature,importance
weighted_variance,0.31252533257501447
hurst_exp,0.09910465712824268
mean_rise_fall_ratio,0.09553798711810511
lag1_autocorr,0.07960223575112063
weighted_mean,0.06721934460136696
median,0.04082245467415735
max_amp,0.03908594209723032
iqr,0.03821071607297581
mad,0.03777802747507148
flux_percentile_ratio,0.03014237143188213
