feature,importance
weighted_variance,0.09800214480536319
mean_rise_fall_ratio,0.08045458164136068
hurst_exp,0.06399981225497901
lag1_autocorr,0.06087794262593456
max_amp,0.04882460712216107
weighted_mean,0.039349323969061295
mad,0.028110486151844638
iqr,0.021204033292780346
flux_percentile_ratio,0.01900015599609209
median,0.017185026289414644
