feature,importance
weighted_variance,0.3179437692284862
mean_rise_fall_ratio,0.18495651845975528
weighted_mean,0.12431129196552874
lag1_autocorr,0.11072517239116664
hurst_exp,0.08573633999218233
iqr,0.07535812382053136
mad,0.06765143646319274
max_amp,0.05354559316258265
flux_percentile_ratio,0.053428651103338456
median,0.03403657422531089
