feature,importance
weighted_variance,1.0199626881013593
weighted_mean,0.3498218467463964
mean_rise_fall_ratio,0.2914940693807231
lag1_autocorr,0.14765500411423477
hurst_exp,0.11534846943001593
max_amp,0.10257325727075839
iqr,0.07761586014458272
flux_percentile_ratio,0.0662484765564829
median,0.0414849132923654
mad,0.0395450206720114
