feature,importance
weighted_variance,0.1885221781191604
mean_rise_fall_ratio,0.10633139999792882
lag1_autocorr,0.10389045525925117
hurst_exp,0.07437167191394561
mad,0.06099320655043784
weighted_mean,0.05368650253234595
max_amp,0.04732142952838358
iqr,0.0356395796139197
flux_percentile_ratio,0.02708392578385925
median,0.023476012012641326
