feature,importance
weighted_variance,0.16810386470477057
lag1_autocorr,0.07628372784806714
mean_rise_fall_ratio,0.07546583971534668
weighted_mean,0.07413153469005393
hurst_exp,0.05742995200952196
iqr,0.04486892513906967
mad,0.04050106323793229
max_amp,0.03005407394407845
median,0.027614321426570852
flux_percentile_ratio,0.021080100552001126
