feature,importance
weighted_variance,0.22956644625530603
mean_rise_fall_ratio,0.18970854689029834
weighted_mean,0.08627458860552982
hurst_exp,0.08173771594347654
lag1_autocorr,0.07049368674025955
mad,0.051376309240280714
max_amp,0.04425210239121857
iqr,0.04036937972019285
flux_percentile_ratio,0.03269871717693661
median,0.030695902754786022
