feature,importance
mean_rise_fall_ratio,0.06149149356133884
weighted_mean,0.05646513047783554
lag1_autocorr,0.05163243106154872
weighted_variance,0.049109355566462246
hurst_exp,0.04189641740580703
mad,0.040414870143913505
max_amp,0.035422368130256926
iqr,0.02639895217914622
flux_percentile_ratio,0.025827250043852546
median,0.022105377297706584
