feature,importance
weighted_variance,0.03546479270273395
iqr,0.034753195888461944
max_amp,0.034674472573983275
beyond_1_sigma,0.033782104401899056
flux_percentile_ratio,0.03176235717182268
mad,0.019696372593015692
weighted_mean,0.017469357835637005
median,0.013627700721625311
