feature,importance
weighted_variance,0.06876656445990544
mean_rise_fall_ratio,0.05837181341817295
lag1_autocorr,0.046826490922333486
hurst_exp,0.045808616014418116
weighted_mean,0.04080611953745154
iqr,0.032021952309109994
max_amp,0.029644884297147362
mad,0.025854960285456596
flux_percentile_ratio,0.02078591897791447
median,0.0201763014317945
