feature,importance
weighted_variance,0.10867711384642849
mean_rise_fall_ratio,0.07899541403241347
hurst_exp,0.06869759709999551
lag1_autocorr,0.0625262862136872
weighted_mean,0.04754144976510752
mad,0.03545094292549927
max_amp,0.034636859452363215
iqr,0.03250418375870364
median,0.02498051335785156
flux_percentile_ratio,0.024896129913248532
