feature,importance
lag1_autocorr,0.03375904227520661
hurst_exp,0.03364110680945001
mean_rise_fall_ratio,0.03324614163015399
iqr,0.026906178606465055
max_amp,0.02165737296842228
flux_percentile_ratio,0.01972290185937279
weighted_variance,0.018447119977740706
mad,0.01794537102309266
weighted_mean,0.016782655801999984
median,0.013446196388808354
