feature,importance
weighted_mean,397551.3889133404
max_amp,116824.26797847786
hurst_exp,107600.31265261731
mean_rise_fall_ratio,88084.74633988184
beyond_1_sigma,84304.89923048022
flux_percentile_ratio,46749.86661842865
lag1_autocorr,37280.90812437868
weighted_variance,32.51965921749095
iqr,1.8464736940820192
mad,0.01676582031442248
median,0.011699556073215137
