feature,importance
weighted_mean,58994.61885591098
max_amp,3213.347246846223
flux_percentile_ratio,3213.3416936083017
beyond_1_sigma,3013.622181884518
weighted_variance,6.388675846188692
iqr,0.03682453871332781
mad,0.02055682725932055
median,0.01340562027317456
