feature,importance
lag1_autocorr,0.03356205095731666
hurst_exp,0.033411927589718685
mean_rise_fall_ratio,0.03274352283449612
iqr,0.026904399005731276
max_amp,0.021459024824013077
flux_percentile_ratio,0.01981125444718483
weighted_variance,0.019092263069982417
mad,0.017935673280770684
weighted_mean,0.0164831851967298
median,0.013408632698415706
