File Name	Loss
Sample_4966	18.089575
Sample_11558	17.979967
Sample_8833	17.965208
Sample_1795	17.839575
Sample_1453	17.800472
Sample_9844	17.762234
Sample_7365	17.752560
Sample_2764	17.683233
Sample_17999	17.613138
Sample_6419	17.551702
Sample_7460	17.373692
Sample_9792	17.337048
Sample_15888	17.330397
Sample_14938	17.219984
Sample_6136	17.182692
Sample_10901	17.151236
Sample_6248	17.076019
Sample_442	16.941074
Sample_2688	16.907091
Sample_10660	16.835566
Sample_2993	16.792807
Sample_12141	16.781919
Sample_13214	16.695002
Sample_3353	16.652172
Sample_19325	16.647739
Sample_14537	16.642015
Sample_440	16.507936
Sample_15373	16.438742
Sample_9212	16.418707
Sample_5487	16.376911
Sample_13984	16.283096
Sample_680	16.240356
Sample_19149	16.183414
Sample_19229	16.120459
Sample_13294	16.106382
Sample_1065	16.061020
Sample_1041	16.039083
Sample_2194	16.028633
Sample_17941	16.015141
Sample_17343	16.004992
Sample_11125	15.977183
Sample_12487	15.964175
Sample_17015	15.929126
Sample_6923	15.923134
Sample_13868	15.858823
Sample_4514	15.851691
Sample_6810	15.850815
Sample_2971	15.834000
Sample_2533	15.820292
Sample_11358	15.795423
Sample_5637	15.778166
Sample_2945	15.758102
Sample_19152	15.749103
Sample_6080	15.617755
Sample_16822	15.615180
Sample_19084	15.569507
Sample_10646	15.338442
Sample_4436	15.272159
Sample_6450	15.264071
Sample_7655	15.214706
Sample_17835	15.161966
Sample_19403	15.097031
Sample_15039	15.078605
Sample_4922	15.074167
Sample_8088	15.038943
Sample_13027	14.917792
Sample_11379	14.895187
Sample_1816	14.845764
Sample_19886	14.825896
Sample_1217	14.820053
Sample_18052	14.782786
Sample_4391	14.709534
Sample_16863	14.697408
Sample_19053	14.657535
Sample_15094	14.631660
Sample_5906	14.621638
Sample_8799	14.485079
Sample_17753	14.445325
Sample_4725	14.425647
Sample_12592	14.423703
Sample_7862	14.412032
Sample_16536	14.349914
Sample_9116	14.324432
Sample_14812	14.251894
Sample_1646	14.213631
Sample_81	14.180153
Sample_3746	14.155024
Sample_8218	14.149684
Sample_16987	14.144478
Sample_2665	14.118119
Sample_6399	14.097674
Sample_13064	14.090403
Sample_13039	14.085277
Sample_541	14.082165
Sample_184	14.041330
Sample_18101	13.989738
Sample_11691	13.987511
Sample_13578	13.958377
Sample_12053	13.892600
Sample_5652	13.890849
Sample_10916	13.889200
Sample_9368	13.879915
Sample_16368	13.850142
Sample_16761	13.846182
Sample_13323	13.825306
Sample_18364	13.815654
Sample_1224	13.814649
Sample_14955	13.804398
Sample_677	13.770963
Sample_1722	13.766144
Sample_1991	13.749049
Sample_4012	13.733534
Sample_13041	13.718847
Sample_5753	13.713816
Sample_258	13.694013
Sample_14006	13.667192
Sample_14616	13.627220
Sample_7593	13.602097
Sample_15034	13.575403
Sample_16211	13.525821
Sample_17631	13.525495
Sample_5677	13.518832
Sample_4963	13.490859
Sample_11914	13.479933
Sample_3670	13.448375
Sample_13677	13.350131
Sample_1947	13.325386
Sample_6764	13.269650
Sample_14244	13.253937
Sample_6884	13.220054
Sample_14557	13.187624
Sample_13511	13.150990
Sample_4957	13.143628
Sample_5477	13.122670
Sample_2087	13.118752
Sample_16048	13.113059
Sample_16334	13.112742
Sample_4108	13.108741
Sample_10896	13.079554
Sample_19912	13.013560
Sample_15479	12.971575
Sample_4301	12.951876
Sample_2508	12.944467
Sample_18109	12.933569
Sample_14292	12.910817
Sample_19561	12.904349
Sample_10733	12.876543
Sample_4548	12.860023
Sample_4214	12.845148
Sample_2574	12.797308
Sample_14302	12.702667
Sample_7004	12.690757
Sample_15436	12.632210
Sample_6047	12.619010
Sample_12672	12.582059
Sample_1493	12.565932
Sample_6627	12.556346
Sample_5040	12.533818
Sample_14547	12.474088
Sample_12184	12.463202
Sample_16928	12.451375
Sample_19988	12.424171
Sample_10955	12.410149
Sample_4787	12.398346
Sample_14394	12.387320
Sample_736	12.350009
Sample_13202	12.348279
Sample_9672	12.323863
Sample_9917	12.277939
Sample_3294	12.267565
Sample_15494	12.259234
Sample_1448	12.228974
Sample_13509	12.218665
Sample_12321	12.210672
Sample_3943	12.188903
Sample_4088	12.186446
Sample_9199	12.183572
Sample_559	12.182321
Sample_15910	12.182210
Sample_15456	12.178877
Sample_15619	12.165652
Sample_11303	12.163611
Sample_11213	12.140523
Sample_6746	12.104575
Sample_18977	12.096799
Sample_17017	12.066485
Sample_10183	12.057978
Sample_15032	12.050624
Sample_250	12.047067
Sample_17048	12.023110
Sample_17630	12.022692
Sample_11025	11.993882
Sample_12702	11.986130
Sample_18526	11.977817
Sample_8599	11.966274
Sample_10084	11.963906
Sample_10952	11.948237
Sample_11531	11.898127
Sample_3533	11.890197
Sample_6743	11.888665
Sample_18238	11.871443
Sample_9027	11.848342
Sample_10834	11.788381
Sample_8342	11.764243
Sample_16425	11.745294
Sample_19323	11.712156
Sample_17222	11.693119
Sample_3324	11.664284
Sample_6199	11.650565
Sample_17656	11.589017
Sample_15777	11.567657
Sample_17184	11.548690
Sample_1233	11.493830
Sample_12542	11.457646
Sample_9673	11.456013
Sample_588	11.420338
Sample_476	11.408244
Sample_160	11.398707
Sample_2878	11.397246
Sample_10756	11.378955
Sample_17652	11.377954
Sample_19188	11.373836
Sample_7720	11.365762
Sample_10731	11.355316
Sample_1576	11.337342
Sample_10086	11.336445
Sample_18300	11.321743
Sample_18592	11.321618
Sample_19318	11.310702
Sample_17698	11.268784
Sample_12983	11.256340
Sample_11961	11.241094
Sample_6438	11.227520
Sample_17837	11.220328
Sample_9149	11.219789
Sample_4454	11.183765
Sample_4122	11.177898
Sample_13706	11.174743
Sample_16493	11.172285
Sample_13615	11.165598
Sample_7575	11.141444
Sample_5647	11.133848
Sample_13641	11.126700
Sample_12455	11.123619
Sample_17416	11.121543
Sample_13636	11.113815
Sample_9038	11.110019
Sample_18179	11.090793
Sample_15883	11.081008
Sample_12214	11.072241
Sample_9957	11.070613
Sample_12661	11.057774
Sample_14361	11.055649
Sample_18424	11.047794
Sample_5658	11.032990
Sample_13645	11.032310
Sample_401	11.027329
Sample_16330	10.996866
Sample_14027	10.990770
Sample_616	10.982423
Sample_19598	10.980377
Sample_10640	10.940214
Sample_7800	10.929165
Sample_7768	10.926307
Sample_7254	10.917437
Sample_16733	10.891180
Sample_15650	10.878613
Sample_3047	10.875232
Sample_18909	10.870402
Sample_12899	10.855462
Sample_16787	10.836243
Sample_9443	10.819750
Sample_18915	10.807947
Sample_1661	10.803006
Sample_14790	10.798265
Sample_17418	10.795097
Sample_15535	10.786354
Sample_445	10.785567
Sample_18686	10.782846
Sample_30	10.777041
Sample_3356	10.775735
Sample_19417	10.775304
Sample_6932	10.756476
Sample_15811	10.750444
Sample_10331	10.740035
Sample_7774	10.735028
Sample_9153	10.711535
Sample_11153	10.705810
Sample_12936	10.656358
Sample_2403	10.626979
Sample_12140	10.624898
Sample_12444	10.610852
Sample_13251	10.603432
Sample_18835	10.600780
Sample_5350	10.596011
Sample_16602	10.591695
Sample_429	10.591413
Sample_16995	10.579591
Sample_1739	10.574184
Sample_3755	10.562783
Sample_15260	10.558385
Sample_12811	10.556010
Sample_5609	10.555358
Sample_847	10.543183
Sample_18384	10.536562
Sample_6217	10.526902
Sample_9547	10.513433
Sample_19987	10.507520
Sample_5153	10.497217
Sample_3523	10.486351
Sample_16299	10.485824
Sample_7478	10.485377
Sample_5920	10.482085
Sample_17200	10.477098
Sample_5970	10.466678
Sample_787	10.465415
Sample_15434	10.458646
Sample_19386	10.443693
Sample_13356	10.442465
Sample_18997	10.437088
Sample_1930	10.435113
Sample_5638	10.420165
Sample_5436	10.413062
Sample_19732	10.404855
Sample_18892	10.378703
Sample_12783	10.371315
Sample_9777	10.369890
Sample_14208	10.363747
Sample_7083	10.359466
Sample_2825	10.355941
Sample_6000	10.341083
Sample_8774	10.338035
Sample_19180	10.297483
Sample_4951	10.279716
Sample_3666	10.277175
Sample_4084	10.259822
Sample_2797	10.237097
Sample_4806	10.231898
Sample_9225	10.223718
Sample_5398	10.195000
Sample_8112	10.182223
Sample_11816	10.173986
Sample_19176	10.171218
Sample_12500	10.167125
Sample_18612	10.159021
Sample_15469	10.156092
Sample_14590	10.149036
Sample_5201	10.140312
Sample_3517	10.133191
Sample_2955	10.131389
Sample_953	10.115795
Sample_1990	10.104073
Sample_4909	10.099586
Sample_7723	10.097255
Sample_2456	10.093352
Sample_11527	10.081841
Sample_2808	10.056730
Sample_15670	10.054116
Sample_3623	10.046320
Sample_11673	10.032383
Sample_12059	10.029960
Sample_17263	10.029228
Sample_8422	10.028003
Sample_18482	10.026705
Sample_340	10.018087
Sample_15467	10.013846
Sample_11912	10.001374
Sample_10557	9.999743
Sample_12086	9.993947
Sample_6500	9.993688
Sample_3475	9.987113
Sample_7438	9.984430
Sample_3142	9.980613
Sample_7242	9.979804
Sample_19227	9.961887
Sample_5908	9.952649
Sample_5007	9.951396
Sample_3931	9.950180
Sample_16605	9.939386
Sample_1575	9.915220
Sample_17072	9.887319
Sample_19078	9.884777
Sample_9346	9.872882
Sample_9458	9.856442
Sample_19814	9.851242
Sample_9745	9.849204
Sample_14056	9.839684
Sample_6291	9.829041
Sample_4278	9.826212
Sample_11977	9.824716
Sample_2667	9.819968
Sample_13815	9.818503
Sample_7686	9.816717
Sample_5335	9.807398
Sample_9482	9.801710
Sample_8326	9.800558
Sample_8362	9.789351
Sample_2363	9.776280
Sample_12460	9.773974
Sample_14979	9.770098
Sample_3077	9.767547
Sample_14323	9.737900
Sample_9623	9.729125
Sample_89	9.724349
Sample_572	9.719785
Sample_6990	9.718460
Sample_11315	9.694057
Sample_17803	9.691298
Sample_17086	9.685787
Sample_19480	9.665369
Sample_3675	9.649854
Sample_18295	9.645988
Sample_12264	9.644420
Sample_19518	9.639048
Sample_5460	9.628891
Sample_13097	9.614555
Sample_9028	9.608539
Sample_17642	9.603991
Sample_4244	9.603615
Sample_17724	9.601398
Sample_9423	9.595588
Sample_17917	9.595496
Sample_18124	9.594104
Sample_17002	9.593427
Sample_10983	9.590281
Sample_15470	9.583716
Sample_8381	9.579461
Sample_7041	9.574228
Sample_18497	9.571782
Sample_7620	9.567880
Sample_12203	9.557649
Sample_4177	9.544646
Sample_7360	9.523188
Sample_9000	9.520172
Sample_15213	9.518355
Sample_14901	9.512745
Sample_11917	9.511165
Sample_3103	9.502326
Sample_8100	9.494636
Sample_7059	9.492261
Sample_14721	9.492073
Sample_18282	9.491974
Sample_16449	9.487380
Sample_2441	9.484458
Sample_10075	9.479708
Sample_12605	9.474079
Sample_15284	9.473885
Sample_9353	9.468602
Sample_2838	9.464701
Sample_244	9.455630
Sample_19359	9.455314
Sample_14225	9.452836
Sample_4255	9.452301
Sample_19510	9.451344
Sample_2950	9.443695
Sample_2172	9.438431
Sample_5311	9.431885
Sample_1102	9.430207
Sample_15486	9.411990
Sample_6690	9.409369
Sample_3706	9.406715
Sample_9808	9.404685
Sample_8263	9.404605
Sample_12172	9.400721
Sample_14503	9.400162
Sample_5988	9.394408
Sample_12700	9.393293
Sample_16601	9.387014
Sample_2302	9.385516
Sample_9139	9.383454
Sample_16860	9.377932
Sample_8636	9.373759
Sample_14350	9.368210
Sample_15431	9.359789
Sample_19182	9.359414
Sample_9509	9.359024
Sample_5997	9.358047
Sample_8276	9.350944
Sample_11073	9.335491
Sample_7821	9.330046
Sample_6036	9.324534
Sample_16764	9.315655
Sample_18036	9.311529
Sample_7977	9.308843
Sample_13080	9.303199
Sample_2910	9.301310
Sample_16980	9.301097
Sample_17292	9.299119
Sample_13808	9.286229
Sample_14918	9.283777
Sample_7315	9.282864
Sample_2992	9.274605
Sample_3192	9.271629
Sample_16476	9.268471
Sample_18442	9.261222
Sample_9448	9.258848
Sample_5967	9.257241
Sample_5037	9.257074
Sample_5956	9.256062
Sample_17952	9.250351
Sample_1085	9.241042
Sample_18409	9.239313
Sample_246	9.238914
Sample_6962	9.238460
Sample_7622	9.220221
Sample_12462	9.215487
Sample_16535	9.214780
Sample_11732	9.213202
Sample_9441	9.209835
Sample_1291	9.208251
Sample_11328	9.208185
Sample_12880	9.205279
Sample_15223	9.204685
Sample_144	9.182732
Sample_18303	9.179201
Sample_10573	9.172172
Sample_507	9.170092
Sample_17533	9.169854
Sample_11501	9.167362
Sample_2547	9.158307
Sample_2947	9.155807
Sample_1559	9.155095
Sample_13653	9.154436
Sample_5479	9.150070
Sample_11177	9.145746
Sample_17717	9.142278
Sample_6487	9.135483
Sample_3605	9.134136
Sample_7127	9.133225
Sample_16816	9.133173
Sample_12199	9.131891
Sample_11504	9.131627
Sample_5388	9.129767
Sample_9910	9.123049
Sample_14335	9.120717
Sample_7572	9.119632
Sample_10784	9.118690
Sample_622	9.116879
Sample_8179	9.111140
Sample_18402	9.111047
Sample_15857	9.110335
Sample_10990	9.105684
Sample_19671	9.096050
Sample_1870	9.085082
Sample_5344	9.083849
Sample_18068	9.077417
Sample_874	9.074739
Sample_18887	9.074612
Sample_8286	9.068721
Sample_6763	9.067696
Sample_16618	9.066352
Sample_8838	9.066021
Sample_18725	9.064975
Sample_19593	9.057549
Sample_19247	9.046798
Sample_3303	9.040888
Sample_19637	9.038359
Sample_12722	9.033917
Sample_17794	9.029251
Sample_7302	9.028594
Sample_11233	9.028522
Sample_15092	9.021852
Sample_12629	9.017016
Sample_16403	9.016629
Sample_18174	9.014530
Sample_19551	9.006126
Sample_565	8.995566
Sample_17568	8.991828
Sample_14638	8.987816
Sample_15624	8.984418
Sample_10788	8.983266
Sample_15949	8.975915
Sample_16353	8.975034
Sample_13917	8.972862
Sample_8491	8.967116
Sample_2458	8.964911
Sample_2545	8.960040
Sample_15383	8.957982
Sample_714	8.956126
Sample_10619	8.952506
Sample_18955	8.942523
Sample_1845	8.939878
Sample_10034	8.935758
Sample_5968	8.933806
Sample_9908	8.933556
Sample_13276	8.931152
Sample_8029	8.930865
Sample_19585	8.927727
Sample_8202	8.927462
Sample_18919	8.918721
Sample_7901	8.916808
Sample_9045	8.913799
Sample_1557	8.907596
Sample_6106	8.905084
Sample_125	8.903571
Sample_3566	8.901306
Sample_11911	8.900901
Sample_4374	8.895774
Sample_11037	8.895698
Sample_17925	8.895507
Sample_17660	8.887100
Sample_19808	8.886760
Sample_5620	8.886292
Sample_13392	8.884534
Sample_2542	8.880353
Sample_10206	8.872653
Sample_1050	8.867683
Sample_3717	8.866338
Sample_2111	8.861023
Sample_9789	8.857190
Sample_3524	8.854128
Sample_15389	8.854056
Sample_17958	8.851934
Sample_16531	8.850980
Sample_11647	8.845927
Sample_1092	8.842127
Sample_317	8.841689
Sample_13704	8.841312
Sample_17915	8.834976
Sample_3030	8.834968
Sample_15388	8.830647
Sample_16516	8.830347
Sample_1115	8.827809
Sample_16093	8.827210
Sample_8564	8.825014
Sample_12658	8.821536
Sample_15409	8.819880
Sample_18111	8.817942
Sample_19421	8.815719
Sample_19523	8.813517
Sample_11249	8.811844
Sample_7721	8.810323
Sample_3528	8.810275
Sample_11758	8.808481
Sample_16735	8.800651
Sample_18326	8.798626
Sample_1471	8.798612
Sample_18765	8.798206
Sample_12399	8.797874
Sample_18241	8.796487
Sample_2446	8.795847
Sample_4775	8.795548
Sample_15877	8.795063
Sample_1359	8.793818
Sample_9795	8.793746
Sample_7203	8.791881
Sample_17516	8.790829
Sample_18098	8.790494
Sample_14354	8.790058
Sample_10238	8.789581
Sample_13062	8.788510
Sample_8220	8.784418
Sample_16163	8.779078
Sample_8877	8.771537
Sample_14784	8.771325
Sample_18492	8.769931
Sample_8249	8.768456
Sample_5674	8.766833
Sample_6913	8.764839
Sample_17895	8.762956
Sample_14851	8.759227
Sample_2821	8.758828
Sample_3570	8.758789
Sample_796	8.753763
Sample_1353	8.751181
Sample_12074	8.749976
Sample_12031	8.747111
Sample_7672	8.745334
Sample_18749	8.745169
Sample_16345	8.740937
Sample_17195	8.737188
Sample_494	8.733243
Sample_1555	8.732812
Sample_1301	8.731734
Sample_12781	8.728441
Sample_5984	8.725875
Sample_11430	8.722975
Sample_4373	8.721302
Sample_9501	8.720877
Sample_13207	8.715725
Sample_8141	8.711725
Sample_13099	8.709128
Sample_11432	8.706817
Sample_11207	8.706713
Sample_10202	8.704182
Sample_3787	8.704054
Sample_7390	8.701288
Sample_13366	8.699894
Sample_9026	8.695786
Sample_19357	8.688094
Sample_14916	8.687065
Sample_15028	8.685056
Sample_19966	8.681490
Sample_6455	8.677390
Sample_16463	8.676511
Sample_14456	8.675863
Sample_10750	8.674947
Sample_8988	8.672348
Sample_17645	8.671843
Sample_16703	8.669327
Sample_14019	8.665703
Sample_6812	8.658716
Sample_15833	8.656818
Sample_2031	8.655853
Sample_8809	8.654838
Sample_19586	8.652353
Sample_16748	8.652198
Sample_18513	8.651690
Sample_6713	8.649113
Sample_3025	8.646319
Sample_1699	8.643229
Sample_970	8.640439
Sample_11332	8.638480
Sample_517	8.637143
Sample_17520	8.635253
Sample_12850	8.634189
Sample_12483	8.618086
Sample_15768	8.615993
Sample_10315	8.615338
Sample_13040	8.615295
Sample_5952	8.607902
Sample_1211	8.607635
Sample_3310	8.605979
Sample_10580	8.605543
Sample_4162	8.603456
Sample_14158	8.601749
Sample_13731	8.598920
Sample_4427	8.596929
Sample_413	8.596255
Sample_11662	8.596105
Sample_19520	8.595798
Sample_14049	8.594262
Sample_13545	8.593986
Sample_1409	8.592641
Sample_9873	8.588413
Sample_1923	8.588222
Sample_14046	8.586597
Sample_6374	8.582514
Sample_3880	8.580369
Sample_17920	8.576674
Sample_3232	8.572016
Sample_5067	8.571749
Sample_15510	8.570143
Sample_5003	8.564770
Sample_12812	8.558913
Sample_11579	8.548621
Sample_16056	8.548479
Sample_6377	8.546711
Sample_7874	8.545123
Sample_14808	8.543546
Sample_2731	8.539373
Sample_6639	8.539171
Sample_13943	8.536683
Sample_12150	8.531249
Sample_6664	8.528354
Sample_7645	8.523705
Sample_16199	8.519275
Sample_18013	8.514625
Sample_14437	8.514610
Sample_10483	8.512569
Sample_17257	8.510463
Sample_5502	8.507260
Sample_719	8.501055
Sample_6862	8.497429
Sample_13252	8.495835
Sample_10894	8.490307
Sample_1849	8.488865
Sample_10060	8.486869
Sample_534	8.486847
Sample_3736	8.483260
Sample_6347	8.478423
Sample_16930	8.477416
Sample_8629	8.476758
Sample_1362	8.474744
Sample_10461	8.474201
Sample_17827	8.473877
Sample_12730	8.469790
Sample_18204	8.469665
Sample_15306	8.469292
Sample_10494	8.468861
Sample_8187	8.466039
Sample_10319	8.464293
Sample_18690	8.462881
Sample_16007	8.461616
Sample_16842	8.458297
Sample_9476	8.457721
Sample_2956	8.455920
Sample_8378	8.452611
Sample_1171	8.450063
Sample_10513	8.445445
Sample_4960	8.441564
Sample_14714	8.440318
Sample_6038	8.439918
Sample_1249	8.434721
Sample_14724	8.434658
Sample_13401	8.428659
Sample_12055	8.426552
Sample_3972	8.423564
Sample_11488	8.423020
Sample_14613	8.419932
Sample_19786	8.412733
Sample_12733	8.412710
Sample_8068	8.412402
Sample_15294	8.410936
Sample_13098	8.410441
Sample_8839	8.405349
Sample_9656	8.405169
Sample_46	8.404792
Sample_15346	8.402762
Sample_6567	8.399370
Sample_6733	8.395192
Sample_14256	8.393954
Sample_7802	8.390670
Sample_14407	8.389603
Sample_19334	8.388308
Sample_13756	8.386528
Sample_5945	8.384964
Sample_9909	8.384623
Sample_17106	8.384202
Sample_12438	8.381339
Sample_11364	8.381012
Sample_14189	8.377953
Sample_13991	8.375692
Sample_15862	8.374662
Sample_16395	8.371523
Sample_14312	8.371348
Sample_15983	8.367681
Sample_17057	8.364059
Sample_12630	8.362342
Sample_10558	8.361265
Sample_6824	8.360625
Sample_19439	8.360456
Sample_13348	8.358260
Sample_13384	8.357450
Sample_15478	8.357172
Sample_10343	8.350590
Sample_11235	8.345645
Sample_8492	8.339317
Sample_18866	8.337807
Sample_11244	8.336398
Sample_9604	8.336087
Sample_19206	8.329006
Sample_14571	8.326536
Sample_589	8.326526
Sample_6608	8.325882
Sample_10424	8.325821
Sample_2375	8.325274
Sample_11865	8.324885
Sample_11968	8.322585
Sample_11592	8.319622
Sample_16706	8.319583
Sample_3158	8.319426
Sample_11275	8.317430
Sample_2249	8.315785
Sample_2678	8.315349
Sample_4497	8.312655
Sample_10634	8.312067
Sample_2952	8.309255
Sample_18332	8.307048
Sample_2848	8.305707
Sample_17978	8.303033
Sample_14787	8.302585
Sample_3503	8.302543
Sample_19634	8.302024
Sample_7705	8.301859
Sample_7122	8.301142
Sample_6882	8.300761
Sample_3236	8.300188
Sample_19569	8.297434
Sample_8323	8.293972
Sample_4986	8.292800
Sample_8063	8.292068
Sample_4370	8.291746
Sample_7941	8.290816
Sample_9288	8.290217
Sample_1070	8.288837
Sample_16062	8.288806
Sample_16394	8.284747
Sample_15318	8.279652
Sample_13393	8.275745
Sample_3021	8.273413
Sample_14825	8.271141
Sample_8485	8.270127
Sample_19638	8.269262
Sample_14409	8.268024
Sample_368	8.266072
Sample_7509	8.266008
Sample_19021	8.265498
Sample_2926	8.263328
Sample_10544	8.262937
Sample_10356	8.262280
Sample_15699	8.253810
Sample_18108	8.253521
Sample_12033	8.252388
Sample_7748	8.251925
Sample_1084	8.250248
Sample_5927	8.246013
Sample_1803	8.244072
Sample_741	8.242599
Sample_19666	8.242557
Sample_3067	8.240202
Sample_11466	8.239925
Sample_2740	8.235804
Sample_19929	8.233898
Sample_15754	8.233666
Sample_12558	8.230536
Sample_16583	8.230235
Sample_4639	8.228678
Sample_8697	8.228217
Sample_6004	8.227718
Sample_8022	8.225368
Sample_4264	8.220331
Sample_18634	8.215937
Sample_5704	8.215395
Sample_779	8.213655
Sample_19032	8.212229
Sample_2025	8.211431
Sample_18880	8.210562
Sample_7340	8.208574
Sample_6721	8.204810
Sample_8562	8.202946
Sample_927	8.202939
Sample_15989	8.201836
Sample_15351	8.199973
Sample_16950	8.199704
Sample_72	8.198957
Sample_7484	8.198203
Sample_11629	8.197486
Sample_15659	8.192970
Sample_12493	8.192937
Sample_9179	8.192848
Sample_19580	8.192830
Sample_18350	8.191974
Sample_14265	8.191005
Sample_19594	8.190376
Sample_19235	8.190320
Sample_10838	8.189072
Sample_7695	8.187753
Sample_7654	8.186592
Sample_402	8.185912
Sample_18406	8.181540
Sample_6861	8.181340
Sample_17502	8.180368
Sample_8483	8.179671
Sample_11183	8.177696
Sample_19502	8.176372
Sample_19696	8.175623
Sample_13082	8.168418
Sample_7328	8.165703
Sample_2760	8.163533
Sample_4935	8.161277
Sample_1585	8.160225
Sample_16691	8.158801
Sample_11270	8.158444
Sample_17539	8.156569
Sample_8759	8.154882
Sample_5879	8.154127
Sample_14819	8.152016
Sample_18138	8.151344
Sample_16207	8.150680
Sample_8993	8.150449
Sample_9328	8.150106
Sample_2704	8.147563
Sample_10234	8.147217
Sample_8018	8.143436
Sample_9759	8.142738
Sample_19050	8.142406
Sample_6943	8.140063
Sample_754	8.139618
Sample_12445	8.138664
Sample_5160	8.137322
Sample_3621	8.134898
Sample_6915	8.134719
Sample_5960	8.134680
Sample_9619	8.134242
Sample_4652	8.133636
Sample_12616	8.132148
Sample_5527	8.127785
Sample_14850	8.126708
Sample_18205	8.126686
Sample_5683	8.126632
Sample_11088	8.126576
Sample_17153	8.125767
Sample_3718	8.122541
Sample_14022	8.121408
Sample_19882	8.119077
Sample_13829	8.117928
Sample_6275	8.113034
Sample_7497	8.111517
Sample_18373	8.110461
Sample_16797	8.109884
Sample_19423	8.109855
Sample_2724	8.107973
Sample_443	8.106620
Sample_10624	8.104468
Sample_1778	8.103762
Sample_858	8.103444
Sample_9349	8.101446
Sample_7758	8.101128
Sample_9214	8.094950
Sample_15663	8.094005
Sample_12398	8.093353
Sample_8253	8.092327
Sample_12006	8.091162
Sample_427	8.090434
Sample_8679	8.089392
Sample_411	8.088032
Sample_8803	8.087849
Sample_1081	8.087172
Sample_7979	8.085526
Sample_1993	8.084216
Sample_14886	8.081067
Sample_1035	8.080112
Sample_4759	8.079720
Sample_11604	8.079007
Sample_2348	8.077182
Sample_15123	8.076352
Sample_19689	8.075916
Sample_18345	8.072865
Sample_3863	8.071227
Sample_978	8.069477
Sample_7191	8.069194
Sample_15003	8.068110
