feature,importance
weighted_mean,0.17805396915437177
mean_rise_fall_ratio,0.09129829218481145
weighted_variance,0.0823603332713468
hurst_exp,0.07427467507043262
lag1_autocorr,0.06585844863249758
beyond_1_sigma,0.05151569325394979
max_amp,0.045134762231401816
iqr,0.04120765328110755
flux_percentile_ratio,0.02798172652560659
median,0.025076738088147903
mad,0.021893846141110316
