feature,importance
weighted_variance,0.20183056541903696
mean_rise_fall_ratio,0.14401579880529033
hurst_exp,0.12551045339050484
weighted_mean,0.11323060590676735
lag1_autocorr,0.09606457271205478
max_amp,0.0761483208816885
iqr,0.055973627080506586
flux_percentile_ratio,0.03321487101720215
mad,0.029905577904161214
median,0.02043604095643916
