feature,importance
weighted_mean,0.013902892545983573
max_amp,0.007732928641212482
flux_percentile_ratio,0.0061128535045957095
weighted_variance,0.0019077916219486018
mad,0.0015028084737046038
mean_rise_fall_ratio,0.001375438592481743
median,0.0011921973444729438
hurst_exp,0.0008213854668559013
beyond_1_sigma,0.0007407808592016076
iqr,0.0004895431103333841
lag1_autocorr,0.0003673076846948768
