feature,importance
lag1_autocorr,21105.701426265547
mean_rise_fall_ratio,0.03484307018885157
hurst_exp,0.03473802904743412
iqr,0.026879470819844056
max_amp,0.023816371620456054
weighted_variance,0.022957005337326055
flux_percentile_ratio,0.019366674768162964
weighted_mean,0.018515274222412833
mad,0.018335375872891326
median,0.013391252115463015
