feature,importance
weighted_variance,0.12692112358961838
mean_rise_fall_ratio,0.0565028606457056
hurst_exp,0.05145769754552723
lag1_autocorr,0.04994471769281071
weighted_mean,0.044250309962615475
iqr,0.03196172004884071
max_amp,0.031142283413673925
mad,0.025537769676599955
median,0.020321150525009202
flux_percentile_ratio,0.020113302417845678
