File Name	Loss
Sample_4388	1.675321
Sample_7145	1.665568
Sample_15921	1.662910
Sample_1975	1.650322
Sample_3249	1.642459
Sample_7791	1.632193
Sample_2854	1.626524
Sample_15234	1.615541
Sample_6541	1.612910
Sample_12060	1.611546
Sample_12146	1.611221
Sample_2154	1.610190
Sample_11128	1.607623
Sample_13282	1.607560
Sample_7614	1.606818
Sample_7669	1.600992
Sample_10372	1.596497
Sample_8693	1.591980
Sample_6032	1.586578
Sample_71	1.575008
Sample_2532	1.565387
Sample_4378	1.558251
Sample_13398	1.556961
Sample_8808	1.548666
Sample_15276	1.544794
Sample_8069	1.540211
Sample_7094	1.537194
Sample_14137	1.535473
Sample_12051	1.523792
Sample_1486	1.520055
Sample_7558	1.516368
Sample_11752	1.503068
Sample_14981	1.502319
Sample_4679	1.497487
Sample_4793	1.490980
Sample_9227	1.482439
Sample_11402	1.479798
Sample_456	1.476692
Sample_1981	1.476048
Sample_13589	1.472167
Sample_6502	1.470473
Sample_12864	1.462127
Sample_9726	1.461267
Sample_16145	1.460489
Sample_2770	1.457953
Sample_11126	1.454499
Sample_9580	1.453256
Sample_4717	1.448654
Sample_11305	1.441658
Sample_6094	1.440122
Sample_4631	1.437206
Sample_8893	1.426706
Sample_8369	1.422813
Sample_5399	1.421900
Sample_1597	1.417434
Sample_9055	1.415797
Sample_276	1.414780
Sample_1237	1.413768
Sample_16066	1.413054
Sample_5541	1.401882
Sample_13640	1.397816
Sample_5503	1.395644
Sample_10575	1.392149
Sample_1329	1.390316
Sample_9189	1.390154
Sample_15366	1.381592
Sample_12785	1.373404
Sample_9556	1.367047
Sample_9541	1.358118
Sample_1514	1.353506
Sample_10247	1.352886
Sample_6299	1.351364
Sample_5693	1.348772
Sample_11768	1.346546
Sample_10114	1.334526
Sample_4445	1.328155
Sample_13926	1.328047
Sample_2026	1.317634
Sample_7702	1.315986
Sample_3400	1.315294
Sample_3416	1.315198
Sample_2177	1.308495
Sample_10872	1.305800
Sample_10786	1.304416
Sample_7495	1.303740
Sample_8933	1.302639
Sample_5690	1.294865
Sample_2211	1.293628
Sample_416	1.293040
Sample_9205	1.288765
Sample_4371	1.282660
Sample_4966	1.275134
Sample_9424	1.273559
Sample_6171	1.272858
Sample_7834	1.272834
Sample_11622	1.271484
Sample_11253	1.269531
Sample_6510	1.267442
Sample_2917	1.265732
Sample_7122	1.262057
Sample_7721	1.261854
Sample_13530	1.258094
Sample_3502	1.256759
Sample_4664	1.253762
Sample_3613	1.251301
Sample_12602	1.245067
Sample_10706	1.244431
Sample_12632	1.239582
Sample_66	1.238993
Sample_10444	1.237362
Sample_10288	1.236607
Sample_5578	1.234825
Sample_5358	1.232028
Sample_2525	1.230301
Sample_2652	1.223438
Sample_5594	1.223419
Sample_9012	1.221778
Sample_15164	1.220170
Sample_6036	1.211939
Sample_13901	1.211254
Sample_10282	1.210241
Sample_12680	1.208806
Sample_12905	1.207717
Sample_6595	1.200166
Sample_3576	1.198534
Sample_3410	1.197136
Sample_13162	1.194987
Sample_9742	1.194141
Sample_4859	1.192879
Sample_824	1.188994
Sample_6177	1.188819
Sample_15464	1.186764
Sample_4864	1.184743
Sample_13849	1.183716
Sample_1401	1.183098
Sample_335	1.177134
Sample_10013	1.173732
Sample_11896	1.172344
Sample_15920	1.172004
Sample_7232	1.166382
Sample_1701	1.165733
Sample_5147	1.165235
Sample_8949	1.165201
Sample_8141	1.165158
Sample_15760	1.165056
Sample_13804	1.162610
Sample_16026	1.162579
Sample_7973	1.162306
Sample_11056	1.161664
Sample_5719	1.160630
Sample_14746	1.158983
Sample_11340	1.157685
Sample_14512	1.156561
Sample_15444	1.156135
Sample_12917	1.153817
Sample_13825	1.153704
Sample_10497	1.151269
Sample_7987	1.149093
Sample_14983	1.148789
Sample_4214	1.147809
Sample_4351	1.147050
Sample_12521	1.142377
Sample_10294	1.141997
Sample_12402	1.141973
Sample_1123	1.136194
Sample_13820	1.135143
Sample_5310	1.134451
Sample_10091	1.133216
Sample_6552	1.132748
Sample_14709	1.132366
Sample_15828	1.132282
Sample_7712	1.130309
Sample_9670	1.130126
Sample_60	1.127085
Sample_11383	1.124771
Sample_16294	1.124292
Sample_14874	1.123259
Sample_16302	1.121161
Sample_8477	1.120896
Sample_11865	1.116838
Sample_7060	1.109172
Sample_14945	1.106213
Sample_15785	1.103101
Sample_2088	1.099724
Sample_8264	1.098665
Sample_4403	1.098439
Sample_10749	1.098263
Sample_11099	1.095714
Sample_5186	1.094720
Sample_5043	1.094488
Sample_3708	1.094084
