feature,importance
lag1_autocorr,0.03373727405743655
hurst_exp,0.033666099513299935
mean_rise_fall_ratio,0.033404131965768115
iqr,0.02687162873035569
max_amp,0.02181950258722972
weighted_variance,0.019634349421865527
flux_percentile_ratio,0.019499092251475697
mad,0.01794039054369328
weighted_mean,0.01706017251301899
median,0.013318166264590378
